Date,AR_PR,AT_PR,AU_PR,AU_OIS1D,BE_PR,BR_PR,BR_OIS1D,CA_PR,CA_OIS1D,CH_PR,CH_OIS1D,CL_PR,CL_OIS1D,CN_PR,CN_OIS1D,CO_PR,CO_OIS1D,DE_PR,EA_PR,EA_OIS1D,ES_PR,FI_PR,FR_PR,GB_PR,GB_OIS1D,GR_PR,HU_PR,HU_OIS1D,ID_PR,ID_OIS1D,IE_PR,IN_PR,IN_OIS1D,IT_PR,JP_PR,JP_OIS1D,KR_PR,MX_PR,MX_OIS1D,MY_PR,MY_OIS1D,NL_PR,NO_PR,NO_OIS1D,NZ_PR,NZ_OIS1D,PE_PR,PH_PR,PH_OIS1D,PL_PR,PL_OIS1D,PT_PR,RO_PR,RO_OIS1D,RU_PR,RU_OIS1D,SA_PR,SE_PR,SE_OIS1D,TH_PR,TH_OIS1D,TR_PR,TR_OIS1D,US_PR,US_OIS1D,ZA_PR,ZA_OIS1D
11-Nov-2004,NaN,2,5.25,NaN,2,16.75,16.71,2.5,NaN,NaN,0.2545,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1164,2,2,2,4.75,4.7098,2,10.5,NaN,NaN,NaN,2,6,5.6,2,0.15,NaN,3.25,NaN,8.560502,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,1.92,2.0126,7.5,8.3515
12-Nov-2004,NaN,2,5.25,NaN,2,16.75,16.72,2.5,NaN,NaN,0.3565,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1266,2,2,2,4.75,4.7092,2,10.5,NaN,NaN,NaN,2,6,5.6,2,0.15,NaN,3.25,NaN,8.547472,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.02,2.0695,7.5,8.0785
15-Nov-2004,NaN,2,5.25,NaN,2,16.75,16.72,2.5,NaN,NaN,0.1526,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1267,2,2,2,4.75,4.7098,2,10.5,NaN,NaN,NaN,2,6,5.6,2,0.15,NaN,3.25,NaN,8.538435,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.06,2.1319,7.5,8.0803
16-Nov-2004,NaN,2,5.25,NaN,2,16.75,16.73,2.5,NaN,NaN,0.3565,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1164,2,2,2,4.75,4.7308,2,10.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,8.538435,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,1.98,2.08,7.5,8.0803
17-Nov-2004,NaN,2,5.25,NaN,2,17.25,16.72,2.5,NaN,NaN,0.5352,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.106,2,2,2,4.75,4.6993,2,10.5,NaN,NaN,NaN,2,6,5.5,2,0.15,NaN,3.25,NaN,8.538435,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,1.99,2.0489,7.5,8.0803
18-Nov-2004,NaN,2,5.25,NaN,2,17.25,17.21,2.5,NaN,NaN,0.061,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1164,2,2,2,4.75,5.1306,2,10.5,NaN,NaN,NaN,2,6,5.6,2,0.15,NaN,3.25,NaN,8.538435,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,1.99,2.0541,7.5,8.3515
19-Nov-2004,NaN,2,5.25,NaN,2,17.25,17.21,2.5,NaN,NaN,0.1526,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1162,2,2,2,4.75,4.9194,2,10.5,NaN,NaN,NaN,2,6,5.525,2,0.15,NaN,3.25,NaN,8.536445,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,1.99,2.0332,7.5,8.3496
22-Nov-2004,NaN,2,5.25,NaN,2,17.25,17.21,2.5,NaN,NaN,0.433,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.106,2,2,2,4.75,4.8674,2,10.5,NaN,NaN,NaN,2,6,5.475,2,0.15,NaN,3.25,NaN,8.538435,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.01,2.0541,7.5,8.3515
23-Nov-2004,NaN,2,5.25,NaN,2,17.25,17.19,2.5,NaN,NaN,0.4892,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1371,2,2,2,4.75,4.7098,2,10,NaN,NaN,NaN,2,6,5.45,2,0.15,NaN,3.25,NaN,8.549468,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2,2.0489,7.5,8.569
24-Nov-2004,NaN,2,5.25,NaN,2,17.25,17.19,2.5,NaN,NaN,0.5096,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.119,2,2,2,4.75,4.7833,2,10,NaN,NaN,NaN,2,6,5.45,2,0.15,NaN,3.25,NaN,8.549468,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.02,2.0748,7.5,8.3515
25-Nov-2004,NaN,2,5.25,NaN,2,17.25,17.17,2.5,NaN,NaN,0.5096,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1164,2,2,2,4.75,4.92,2,10,NaN,NaN,NaN,2,6,5.35,2,0.15,NaN,3.25,NaN,8.538435,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.02,2.0956,7.5,8.3515
26-Nov-2004,NaN,2,5.25,NaN,2,17.25,17.17,2.5,NaN,NaN,0.5096,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1266,2,2,2,4.75,5.0246,2,10,NaN,NaN,NaN,2,6,5.35,2,0.15,NaN,3.25,NaN,8.76826,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.01,2.0643,7.5,8.3496
29-Nov-2004,NaN,2,5.25,NaN,2,17.25,17.18,2.5,NaN,NaN,0.6374,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1267,2,2,2,4.75,5.3205,2,10,NaN,NaN,NaN,2,6,5.375,2,0.15,NaN,3.25,NaN,8.770359,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.03,2.1267,7.5,8.3515
30-Nov-2004,NaN,2,5.25,NaN,2,17.25,17.2,2.5,NaN,NaN,0.5607,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1475,2,2,2,4.75,4.8674,2,10,NaN,NaN,NaN,2,6,5.4,2,0.15,NaN,3.25,NaN,8.770359,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.02,2.1319,7.5,8.6234
01-Dec-2004,NaN,2,5.25,NaN,2,17.25,17.22,2.5,NaN,NaN,0.5096,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.0852,2,2,2,4.75,4.6993,2,10,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,8.770359,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.04,2.0956,7.5,8.6234
02-Dec-2004,NaN,2,5.25,NaN,2,17.25,17.21,2.5,NaN,NaN,0.5607,2.25,NaN,NaN,NaN,6.75,NaN,2,2,1.8986,2,2,2,4.75,4.92,2,10,NaN,NaN,NaN,2,6,5.375,2,0.15,NaN,3.25,NaN,8.759304,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2,2.0748,7.5,8.6234
03-Dec-2004,NaN,2,5.25,NaN,2,17.25,17.2,2.5,NaN,NaN,0.663,2.25,NaN,NaN,NaN,6.75,NaN,2,2,1.6295,2,2,2,4.75,4.7617,2,10,NaN,NaN,NaN,2,6,5.15,2,0.15,NaN,3.25,NaN,8.75721,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,1.98,2.0592,7.5,8.3496
06-Dec-2004,NaN,2,5.25,NaN,2,17.25,17.19,2.5,NaN,NaN,0.4585,2.25,NaN,NaN,NaN,6.75,NaN,2,2,1.9089,2,2,2,4.75,4.6993,2,10,NaN,NaN,NaN,2,6,5.125,2,0.15,NaN,3.25,NaN,8.759304,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.04,2.0904,7.5,8.3515
07-Dec-2004,NaN,2,5.25,NaN,2,17.25,17.19,2.5,NaN,NaN,0.5505,2.25,NaN,NaN,NaN,6.75,NaN,2,2,1.9815,2,2,2,4.75,4.7623,2,10,NaN,NaN,NaN,2,6,5.175,2,0.15,NaN,3.25,NaN,8.770359,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,1.99,2.0748,7.5,8.3515
08-Dec-2004,NaN,2,5.25,NaN,2,17.25,17.17,2.5,NaN,NaN,0.4075,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1371,2,2,2,4.75,4.7098,2,10,NaN,NaN,NaN,2,6,5.15,2,0.15,NaN,3.25,NaN,8.770359,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.01,2.0645,7.5,8.6234
09-Dec-2004,NaN,2,5.25,NaN,2,17.25,17.17,2.5,NaN,NaN,0.6119,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1267,2,2,2,4.75,4.7098,2,10,NaN,NaN,NaN,2,6,5.2,2,0.15,NaN,3.25,NaN,8.759304,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.05,2.1164,7.5,8.6234
10-Dec-2004,NaN,2,5.25,NaN,2,17.25,17.19,2.5,NaN,NaN,0.663,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.137,2,2,2,4.75,4.9194,2,10,NaN,NaN,NaN,2,6,5.15,2,0.15,NaN,3.25,NaN,8.889882,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.09,2.1318,7.5,8.8938
13-Dec-2004,NaN,2,5.25,NaN,2,17.25,17.19,2.5,NaN,NaN,0.7142,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1579,2,2,2,4.75,4.7623,2,10,NaN,NaN,NaN,2,6,5.25,2,0.15,NaN,3.25,NaN,8.92525,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.18,2.2254,7.5,8.896
14-Dec-2004,NaN,2,5.25,NaN,2,17.25,17.2,2.5,NaN,NaN,0.7142,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1371,2,2,2,4.75,4.7728,2,10,NaN,NaN,NaN,2,6,5.4,2,0.15,NaN,3.25,NaN,8.991699,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.24,2.3346,7.5,9.1692
15-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.2,2.5,NaN,NaN,0.6937,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1164,2,2,2,4.75,5.4156,2,10,NaN,NaN,NaN,2,6,5.125,2,0.15,NaN,3.25,NaN,9.269006,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.31,2.3814,7.5,9.1681
16-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.69,2.5,NaN,NaN,0.5914,2.25,NaN,NaN,NaN,6.75,NaN,2,2,2.1164,2,2,2,4.75,5.0253,2,10,NaN,NaN,NaN,2,6,5.4,2,0.15,NaN,3.25,NaN,9.291221,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.26,2.3242,7.5,9.1692
17-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.69,2.5,NaN,NaN,0.4075,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1162,2,2,2,4.75,5.0035,2,10,NaN,NaN,NaN,2,6,5.375,2,0.15,NaN,3.25,NaN,9.288864,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.23,2.324,7.5,8.8938
20-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.7,2.5,NaN,NaN,0.4075,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1164,2,2,2,4.75,4.8359,2,10,NaN,NaN,NaN,2,6,5.475,2,0.15,NaN,3.25,NaN,9.291221,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.26,2.3138,7.5,8
21-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.69,2.5,NaN,NaN,0.5914,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1164,2,2,2,4.75,4.8674,2,9.5,NaN,NaN,NaN,2,6,5.45,2,0.15,NaN,3.25,NaN,9.291221,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.24,2.293,7.5,8
22-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.7,2.5,NaN,NaN,0.5914,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1164,2,2,2,4.75,4.92,2,9.5,NaN,NaN,NaN,2,6,5.475,2,0.15,NaN,3.25,NaN,9.291221,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.25,2.3138,7.5,8.1
23-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.71,2.5,NaN,NaN,0.5914,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1475,2,2,2,4.75,4.9305,2,9.5,NaN,NaN,NaN,2,6,5.5,2,0.15,NaN,3.25,NaN,9.269006,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.34,2.319,7.5,8.1
24-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.71,2.5,NaN,NaN,0.5607,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1266,2,2,2,4.75,4.9187,2,9.5,NaN,NaN,NaN,2,6,5.5,2,0.15,NaN,3.25,NaN,9.299968,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.27,2.3084,7.5,8.3486
27-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.71,2.5,NaN,NaN,0.5607,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1164,2,2,2,4.75,4.9197,2,9.5,NaN,NaN,NaN,2,6,5.5,2,0.15,NaN,3.25,NaN,9.280113,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.24,2.345,7.5,8.3486
28-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.7,2.5,NaN,NaN,0.4075,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1371,2,2,2,4.75,4.92,2,9.5,NaN,NaN,NaN,2,6,5.45,2,0.15,NaN,3.25,NaN,9.291221,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.24,2.3502,7.5,8.3515
29-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.72,2.5,NaN,NaN,0.5607,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.106,2,2,2,4.75,4.92,2,9.5,NaN,NaN,NaN,2,6,5.475,2,0.15,NaN,3.25,NaN,9.291221,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.23,2.345,7.5,8.3515
30-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.75,2.5,NaN,NaN,0.5096,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1994,2,2,2,4.75,4.7623,2,9.5,NaN,NaN,NaN,2,6,5.45,2,0.15,NaN,3.25,NaN,9.291221,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.24,2.293,7.5,8.5
31-Dec-2004,NaN,2,5.25,NaN,2,17.75,17.75,2.5,NaN,NaN,0.5352,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1993,2,2,2,4.75,4.8665,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.299968,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,1.97,2.3553,7.5,8.5
03-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.76,2.5,NaN,NaN,0.6221,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1267,2,2,2,4.75,4.8674,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.280113,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.31,2.3502,7.5,8.5
04-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.72,2.5,NaN,NaN,0.663,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1164,2,2,2,4.75,4.92,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.280113,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.25,2.319,7.5,8.6234
05-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.72,2.5,NaN,NaN,0.8423,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1267,2,2,2,4.75,4.9621,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.280113,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.25,2.3242,7.5,8.6234
06-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.72,2.5,NaN,NaN,0.7654,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1371,2,2,2,4.75,5.1306,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.269006,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.25,2.319,7.5,8.6234
07-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.71,2.5,NaN,NaN,0.7142,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1162,2,2,2,4.75,4.7932,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.277762,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.24,2.2876,7.5,8.6214
10-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.71,2.5,NaN,NaN,0.7142,2.25,NaN,NaN,NaN,6.5,NaN,2,2,2.1267,2,2,2,4.75,4.7308,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.280113,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.26,2.3086,7.5,8.6234
11-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.7,2.5,NaN,NaN,0.663,2.5,NaN,NaN,NaN,6.5,NaN,2,2,2.1267,2,2,2,4.75,5.6484,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.269006,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.24,2.293,7.5,8.6234
12-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.72,2.5,NaN,NaN,0.7961,2.5,NaN,NaN,NaN,6.5,NaN,2,2,2.106,2,2,2,4.75,4.8674,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.280113,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.25,2.2826,7.5,8.6234
13-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.7,2.5,NaN,NaN,0.7654,2.5,NaN,NaN,NaN,6.5,NaN,2,2,2.1164,2,2,2,4.75,4.7413,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.269006,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.29,2.3086,7.5,8.6234
14-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.72,2.5,NaN,NaN,0.6067,2.5,NaN,NaN,NaN,6.5,NaN,2,2,2.0423,2,2,2,4.75,4.7383,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.266661,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.29,2.324,7.5,8.6214
17-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.74,2.5,NaN,NaN,0.3565,2.5,NaN,NaN,NaN,6.5,NaN,2,2,2.241,2,2,2,4.75,4.7098,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.269006,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.29,2.3554,7.5,8.7869
18-Jan-2005,NaN,2,5.25,NaN,2,17.75,17.73,2.5,NaN,NaN,0.0814,2.5,NaN,NaN,NaN,6.5,NaN,2,2,2.4283,2,2,2,4.75,4.92,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.269006,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.31,2.371,7.5,8.569
19-Jan-2005,NaN,2,5.25,NaN,2,18.25,17.73,2.5,NaN,NaN,0.061,2.5,NaN,NaN,NaN,6.5,NaN,2,2,2.106,2,2,2,4.75,4.9726,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.269006,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.19,2.3138,7.5,8.3515
20-Jan-2005,NaN,2,5.25,NaN,2,18.25,18.22,2.5,NaN,NaN,0.6119,2.5,NaN,NaN,NaN,6.5,NaN,2,2,2.1267,2,2,2,4.75,4.9726,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.269006,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.25,2.293,7.5,8.0803
21-Jan-2005,NaN,2,5.25,NaN,2,18.25,18.23,2.5,NaN,NaN,0.6323,2.5,NaN,NaN,NaN,6.5,NaN,2,2,2.137,2,2,2,4.75,4.8668,2,9.5,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.277762,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.26,2.2513,7.5,8.0785
24-Jan-2005,NaN,2,5.25,NaN,2,18.25,18.24,2.5,NaN,NaN,0.7398,2.5,NaN,NaN,NaN,6.5,NaN,2,2,2.1371,2,2,2,4.75,4.7203,2,9,NaN,NaN,NaN,2,6,5.425,2,0.15,NaN,3.25,NaN,9.280113,2.7,NaN,2,1.75,NaN,6.5,NaN,3,6.75,NaN,6.5,NaN,2,NaN,NaN,NaN,NaN,7.5,2,NaN,NaN,NaN,NaN,NaN,2.26,2.2826,7.5,8.0803
