Date,US_GC_OIS_1D,US_GC_OIS_1W,US_GC_OIS_1M,US_GC_OIS_3M,US_GC_OIS_6M,US_GC_OIS_1Y,US_OIS_PR,US_OIS_Slope,US_RepoSlope,US_SC_GC,US_CP_OIS_AA_NonFin,US_CP_OIS_A2_NonFin,US_CP_OIS_AA_AssetBacked,EA_GC_OIS_1D,EA_GC_OIS_1W,EA_GC_OIS_1M,EA_GC_OIS_3M,EA_GC_OIS_6M,EA_GC_OIS_1Y,EA_OIS_PR,EA_OIS_Slope,EA_RepoSlope,GB_GC_OIS_1D,GB_GC_OIS_1W,GB_GC_OIS_1M,GB_GC_OIS_3M,GB_GC_OIS_6M,GB_GC_OIS_1Y,GB_OIS_PR,GB_OIS_Slope,GB_RepoSlope,GB_SC_GC,JP_GC_OIS_1D,JP_GC_OIS_1W,JP_GC_OIS_1M,JP_GC_OIS_3M,JP_GC_OIS_6M,JP_GC_OIS_1Y,JP_OIS_PR,JP_OIS_Slope,JP_RepoSlope
07-Nov-2024,-12.201,-10.8623,-19.7098,-19.7046,-9.30550000000006,33.6846,14.401,-3.59639999999999,-7.50360000000008,-0.300000000000011,-24.8098,-10.8098,-25.8098,-11.3953,-1.80889999999998,4.21770000000001,-0.681899999999969,-12.723,-13.4471,-4.60469999999997,-22.7134,10.7134,-22.8456,-5.66550000000001,-16.1775,-21.9627,-27.4124,-9.86510000000003,33.8456,-3.88289999999998,0.882899999999953,-14.0000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
08-Nov-2024,-7.2667,-10.4128,-18.457,-20.5297,-11.7993999999999,32.4547000000001,12.6667,22.9629999999999,-13.263,-0.600000000000023,-31.3569999999999,-17.357,-24.357,-6.63849999999999,-1.06009999999999,5.22019999999999,-0.58849999999997,-9.06760000000002,-12.2804,-9.36149999999998,-18.05,6.05000000000002,5.10150000000005,0.156400000000012,-14.721,-20.5592,-26.5366,-9.46259999999999,5.89849999999998,23.6607,-25.6607000000001,-14.0000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Nov-2024,-7.2667,-10.4128,-18.457,-20.5297,-11.7993999999999,34.4547,12.6667,22.9629999999999,-13.263,-0.600000000000023,-31.3569999999999,-17.357,-24.357,-6.66829999999998,-1.24309999999999,6.54599999999999,-2.03280000000001,-11.5466,-12.2599,-9.33169999999999,-17.6355,4.63549999999997,-0.165799999999994,-4.9658,-16.7676,-21.5668,-26.0838,-11.971,10.1658,19.401,-21.401,-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Nov-2024,-14.2435000000001,-19.0198000000001,-21.3324,-23.5701,-13.5313,31.9564,20.7435,17.1265999999999,-9.3265999999999,-0.299999999999923,-36.4324,-24.4324,-30.4324,-6.66829999999998,-0.979600000000014,5.83499999999999,-3.42000000000002,-11.0869,-14.8974,-9.33169999999999,-18.2483,3.24829999999996,-2.79430000000005,-6.0683,-17.6477,-22.4463,-26.3394,-13.0522,12.7943,17.652,-19.652,-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Nov-2024,-16.7435,-17.2117,-18.0373,-19.7741,-10.5866,33.0677,20.7435,13.3305999999999,-3.03059999999995,-0.300000000000011,-34.9373000000001,-20.9373,-25.9373,-6.66829999999998,-1.14320000000001,4.72000000000001,-2.26580000000003,-8.25610000000001,-10.8206,-9.33169999999999,-19.4025,4.40249999999995,-2.79430000000005,-6.03689999999997,-17.6301,-22.4466,-26.2406,-8.53579999999994,12.7943,17.6523,-19.6522999999999,-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Nov-2024,-22.8761,-15.8614,-23.8474,-23.9191,-16.0251,30.7855,21.2761,15.943,-1.04300000000004,4.60000000000003,-35.2474,-22.2474,-27.2474,-6.66829999999998,-3.29440000000001,5.55789999999998,-3.90799999999998,-11.3218,-11.9211,-9.33169999999999,-20.7603,2.7603,6.13979999999996,-2.719,-16.7625,-23.1667,-24.779,-6.264,3.8602,26.3065,-29.3064999999999,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Nov-2024,-19.2457999999999,-15.8747,-24.1466,-23.7438,-15.7540999999999,30.6845,21.7458,15.198,-4.49800000000007,0.0999999999999446,-34.0466,-24.0466000000001,-31.0466,-6.63849999999999,-3.71510000000002,7.46869999999999,-3.22010000000001,-8.63269999999998,-10.8739,-9.36149999999998,-21.4184,3.41839999999998,-2.72930000000002,-3.82639999999999,-15.3420000000001,-22.5752,-23.9133000000001,-5.11359999999996,12.7293,16.8459,-19.8459,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18-Nov-2024,-19.2109,-18.1674,-22.931,-24.2910999999999,-16.3484,29.6035000000001,20.2109,16.8801999999999,-5.08019999999991,0.499999999999989,-33.131,-23.1310000000001,-31.1310000000001,-7.66830000000001,-4.39819999999997,9.14270000000004,-3.37839999999998,-5.78779999999997,-9.46350000000002,-9.33169999999999,-21.2899,4.28990000000002,0.885399999999947,-4.96049999999997,-15.7417000000001,-22.3948999999999,-23.5784000000001,-10.1477,9.11460000000002,20.2802999999999,-23.2802999999999,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Nov-2024,-20.2109,-16.8798,-22.5033,-21.0627,-16.5339,30.6107,20.2109,16.8518,-0.851799999999958,1.6,-32.9033,-21.9033,-26.9033,-7.66830000000001,-1.75869999999998,10.0464,-4.28419999999998,-6.59599999999996,-9.9348,-9.33169999999999,-20.3841,3.38410000000002,-2.79430000000005,-5.46029999999993,-15.6982,-22.0988999999999,-23.6983,-7.7591,12.7943,16.3046,-19.3045999999999,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Nov-2024,-23.4414,-19.7306,-22.2421,-22.2123,-16.7891,31.7339,22.3414,14.7709,1.22910000000003,1.49999999999997,-33.9421,-19.9421,-28.9421,-7.66830000000001,-3.02949999999997,7.00790000000002,-3.9301,-6.42880000000003,-8.5998,-9.33169999999999,-21.7382,3.7382,-2.79430000000005,-5.55539999999999,-15.9386,-22.5134,-23.9144,-6.82520000000002,12.7943,16.7191,-19.7190999999999,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Nov-2024,-17.3435,-18.5104,-21.6959999999999,-22.6094,-19.0746,32.8934,20.7435,16.0659,-5.26589999999993,-0.499999999999989,-33.496,-23.496,-24.496,-10.2942,-2.86949999999999,-1.05969999999997,-6.94360000000001,-13.648,-13.3055,-6.70579999999998,-23.3506,3.3506,4.03839999999995,-2.69249999999994,-15.0346000000001,-21.0672,-23.4691000000001,-5.27829999999998,5.96160000000001,23.1056,-25.1055999999999,-10.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Nov-2024,-19.9809,-10.0552,-5.79650000000003,-15.9209000000001,-18.0329,32.6536000000001,20.6809,8.94000000000004,4.05999999999995,1.6,-20.6965,-9.6965,-10.6965000000001,-7.63850000000001,-2.28349999999997,-0.623499999999977,-8.59420000000002,-12.8365,-5.8954,-9.36149999999998,-19.0443,-0.955700000000004,10.403,2.50070000000004,-12.5299,-19.0202,-23.6953,-3.94399999999999,-0.40300000000002,27.4232,-29.4232,-10.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25-Nov-2024,-20.0435000000001,-10.2429,-21.5421,-23.0345,-20.9937999999999,28.1996,20.7435,15.7909999999999,-2.99099999999992,1.80000000000007,-33.7421,-18.7421,-22.7421,-11.87,-4.58839999999996,-2.50409999999999,-10.5171,-14.3846,-12.2733,-5.12999999999999,-27.3529,1.35290000000001,-2.79430000000005,-4.24229999999994,-14.5042,-21.1921,-24.9877000000001,-11.4315,12.7943,14.3978,-18.3978,-10.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Nov-2024,-18.2435,-13.1615999999999,-20.4227,-18.7548,-20.7217,29.0087,20.7435,11.0112999999999,-0.51129999999997,0.699999999999967,-31.2227,-18.2227,-25.2227,-7.66830000000001,-3.55469999999998,2.27219999999999,0.238700000000014,-8.78770000000002,-8.182,-9.33169999999999,-32.907,7.90700000000002,-0.691500000000023,-2.74179999999999,-13.0162,-20.0724,-24.6775,-11.5429,10.6915,15.3809,-19.3809,-10.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-Nov-2024,-18.0822,-7.25430000000005,-17.6868,-19.6015,-22.001,28.0228999999999,18.5822,12.7193,-1.5193,1.90000000000001,-28.8868,-10.8868,-21.8868,-7.66830000000001,-3.57269999999996,6.72709999999999,0.797800000000004,-8.60509999999999,-8.50070000000001,-9.33169999999999,-31.4661,8.46610000000001,0.359799999999932,-2.14489999999996,-12.5473,-20.1687000000001,-25.0873,-9.17909999999997,9.64020000000003,16.5285,-20.5285,-10.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Nov-2024,-18.0822,-7.25430000000005,-17.6868,-19.6015,-22.001,28.0228999999999,18.5822,12.7193,-1.5193,1.90000000000001,-28.8868,-10.8868,-21.8868,-7.66830000000001,-3.24239999999998,-0.720499999999991,-4.50759999999999,-12.5847,-8.95359999999998,-9.33169999999999,-28.1607,3.16070000000002,-0.165799999999994,-2.03789999999993,-13.3145000000001,-19.4452,-25.6658,-8.75870000000001,10.1658,15.2794,-19.2794,-10.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Nov-2024,-13.3809,-10.8547000000001,-18.5246,-18.5402,-22.233,28.1058000000001,20.6809,9.5593,-5.15929999999996,-0.800000000000001,-30.1246,-18.1246,-23.1246,-12.8898,-3.34409999999998,-0.588100000000003,-4.23390000000001,-12.3771,-6.86079999999998,-4.1102,-33.6559,8.65589999999998,0.423899999999922,-1.18320000000001,-12.5301,-18.6855,-24.8314000000001,-9.79860000000006,9.57610000000004,15.1094,-19.1094,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Dec-2024,-9.54350000000002,-11.7014999999999,-15.9913,-19.3808,-23.0267,27.7228,20.7435,9.83729999999996,-9.83729999999996,0.399999999999956,-32.5913,-21.5913,-27.5913,-7.66830000000001,-3.30929999999996,0.798399999999999,-3.43669999999996,-12.6727,-8.72549999999999,-9.33169999999999,-30.2316,4.23160000000005,4.03839999999995,-1.9825,-8.54080000000002,-17.917,-23.1317000000001,-5.65329999999999,5.96160000000001,17.9554,-21.9554,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Dec-2024,-13.5087,-11.1765,-17.7896,-19.6923,-25.1325,25.3200000000001,21.8087,8.78360000000002,-6.18360000000004,1.10000000000001,-33.6896,-17.6896,-26.6896,-7.66830000000001,0.449200000000038,-0.683199999999973,1.14300000000003,-7.497,-6.17509999999997,-9.33169999999999,-34.8113,8.81130000000003,0.359799999999932,-2.45249999999997,-4.48250000000003,-17.5928000000001,-25.0391,-7.34409999999999,9.64020000000003,13.9526,-17.9526,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Dec-2024,-8.65749999999998,-13.4004,-19.1169,-19.9074,-26.9401,21.0157,12.7575,17.6499,-11.2499000000001,0.0999999999999446,-32.0169000000001,-16.0169000000001,-25.0169000000001,-7.66830000000001,1.65480000000002,-2.97359999999998,2.35189999999998,-4.57920000000001,-3.52600000000001,-9.33169999999999,-35.0202,10.0202,0.359799999999932,-1.62329999999997,-6.52590000000002,-18.0158,-25.455,-7.44279999999993,9.64020000000003,14.3756,-18.3756,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Dec-2024,-14.1133,-15.552,-24.0942,-22.2252,-24.5873,21.0287999999999,18.6133,11.6119,-8.11190000000002,1.6,-31.9941999999999,-15.9941999999999,-25.9942,-7.66830000000001,-1.90549999999998,-7.09940000000002,0.282700000000036,-6.93129999999997,-6.69140000000001,-9.33169999999999,-33.951,7.95100000000004,-0.165799999999994,-0.322599999999973,-5.54959999999998,-17.6737,-25.7912999999999,-8.88659999999994,10.1658,13.5079,-17.5079,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Dec-2024,-15.8784,-9.31839999999999,-12.562,-9.29320000000002,-20.3431,25.1331,22.2784,-4.88520000000001,6.58519999999996,0,-22.3619999999999,-8.36199999999998,-14.3619999999999,-7.63850000000001,-2.60529999999997,-5.1555,0.511699999999982,-9.15550000000001,-4.15920000000001,-9.36149999999998,-35.1502,8.1502,0.423899999999922,-0.264199999999981,-3.30050000000002,-17.5508000000001,-25.8719999999999,-8.45129999999994,9.57610000000004,13.9747,-17.9747,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Dec-2024,-9.71330000000004,-9.07650000000002,-20.3136,-15.1367,-18.9718,27.9183000000001,18.6133,4.62340000000001,-5.42340000000001,0.100000000000033,-26.3135999999999,-11.3136,-24.3136,-7.66830000000001,-3.24339999999999,3.0313,0.848599999999999,-11.2503,-6.03910000000001,-9.33169999999999,-36.5169,8.51690000000001,0.359799999999932,-1.22770000000001,-3.45360000000001,-17.0369,-24.4206999999999,-6.52409999999994,9.64020000000003,13.3966999999999,-17.3966999999999,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Dec-2024,-15.0087,-10.9534,-20.5548,-16.6062,-19.4041,13.0912,21.8087,1.2975,-1.59750000000001,1.50000000000006,-34.8548,-16.8548,-23.8548000000001,-7.66830000000001,-6.49999999999999,6.58609999999999,-0.162299999999993,-10.6389,-6.38710000000002,-9.33169999999999,-35.506,7.50600000000001,0.359799999999932,-6.24390000000004,-3.36980000000002,-16.7833000000001,-24.5107,-9.45360000000006,9.64020000000003,13.1431,-17.1431,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Dec-2024,-17.3414,-9.82260000000004,-18.0445000000001,-14.1892,-18.4425,13.3527,22.3414,-2.35219999999998,3.15219999999998,1.29999999999999,-31.4445,-12.4445000000001,-16.4445000000001,-7.66830000000001,-2.4187,5.36469999999998,-2.7685,-11.5293,-5.35750000000004,-9.33169999999999,-33.8998,4.89980000000001,0.359799999999932,-6.19840000000007,-3.80770000000004,-17.0104,-24.3231,-8.93870000000003,9.64020000000003,13.3702,-17.3702,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Dec-2024,-15.8087,-9.77710000000007,-15.7895,-21.2902000000001,-20.1269,12.6471,21.8087,-2.71849999999993,-5.48150000000005,1.50000000000006,-27.6895,-8.68950000000002,-15.6895,-7.66830000000001,-17.3885,-0.552699999999984,-7.2235,-15.3441,-11.0747,15.6683,-33.4448,0.444800000000001,0.359799999999932,-4.90220000000008,-2.54390000000004,-16.1294000000001,-24.2413,-9.87020000000003,9.64020000000003,12.4892,-16.4892,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Dec-2024,-6.09690000000001,-15.2143,-16.3328,-22.221,-21.4052,12.1112999999999,12.6969,7.32410000000003,-16.1241,-0.499999999999989,-27.2328,-10.2328,-18.2328,-7.63850000000001,-15.0209,2.30459999999999,-2.98700000000003,-9.63670000000003,-9.17480000000004,15.6385,-37.6515,4.65149999999999,0.423899999999922,-4.96020000000001,-2.38019999999999,-16.0529,-24.5164,-10.2599000000001,9.57610000000004,12.4768,-16.4768,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Dec-2024,-8.21329999999998,-13.7272,-21.0166,16.1472000000001,51.796,49.9987,18.6133,1.73949999999996,24.3605000000001,0.699999999999967,-27.8166000000001,-8.81660000000002,-29.8166,-7.66830000000001,-22.4643,6.80749999999999,-2.2424,-33.2424,-15.4087,15.6683,-36.4259,5.42590000000001,-0.165799999999994,-6.1388,-2.96110000000001,-16.1447000000001,-24.0872,-11.7334,10.1658,11.9789000000001,-15.9789000000001,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Dec-2024,-9.91330000000001,-16.1814,-20.0252,-15.6297,-8.56300000000001,-5.79550000000006,18.6133,1.71640000000002,-5.71640000000002,-0.0999999999999446,-27.0252,-7.0252,-27.0252,-7.66830000000001,-17.9219,13.6497,-6.43069999999999,-11.5428,-12.1145,15.6683,-36.2376,1.23760000000002,0.359799999999932,-8.74100000000002,-7.25280000000001,-30.1489999999999,-35.2732,-17.9632,9.64020000000003,18.5087999999999,-30.5087999999999,-11.9999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18-Dec-2024,-19.8087,-20.1839,-19.2054,-31.3758,-16.6155,-3.95829999999995,21.8087,-1.4329,-11.5671,0.800000000000001,-27.1054,-4.10539999999999,-27.1054,-9.58990000000002,-5.6975,16.1533,-5.64119999999999,-12.0878,-10.0272,-7.41009999999998,-14.9487,3.94870000000003,-1.64020000000002,-11.2331,-8.77109999999997,-23.6428999999999,-28.7119000000001,-11.417,9.64020000000003,17.0026999999999,-22.0026999999999,-9.99999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Dec-2024,-4.54309999999998,-16.7002,-11.3236,-24.2452,-16.772,-6.5194,12.2431,31.8021,-19.7021,-4.10000000000004,-35.8236,-8.82360000000002,-23.8236,-9.58990000000002,-2.28089999999996,12.0539,-4.56259999999999,-10.9262,-21.6189,-7.41009999999998,-16.0273,5.02730000000002,-1.64020000000002,-6.29060000000008,-4.38740000000006,-19.489,-22.3994,-3.78800000000004,9.64020000000003,14.8488,-17.8488,-8.99999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Dec-2024,-19.7472,-8.2757,8.82959999999997,-9.1024,-10.7303,-9.5383,21.7472,7.65520000000004,10.6448,-0.399999999999956,-8.3704,11.6295999999999,1.62959999999996,-9.56399999999999,-0.283599999999984,11.4363,0.0415000000000276,-12.631,-22.8934,-7.436,-22.6055,9.60550000000002,-1.57610000000004,-5.70340000000007,-4.96530000000002,-22.1819,-24.9021,-6.01240000000001,9.57610000000004,14.6057999999999,-20.6058,-8.99999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Dec-2024,-17.3351,-10.4353000000001,7.78379999999999,-10.2892,-13.1098000000001,-9.18789999999996,22.3351,8.65409999999995,7.04590000000005,-0.300000000000011,-12.3162000000001,10.6838,-1.31620000000003,-9.58990000000002,2.01959999999999,5.58049999999999,0.219199999999997,-12.3675,-22.4287,-7.41009999999998,-26.8091,9.80910000000002,-6.64020000000001,2.1306,-5.19720000000001,-21.4487999999999,-25.6713,-9.88829999999998,9.64020000000003,14.8085999999999,-14.8085999999999,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Dec-2024,-9.30679999999997,20.8834,7.78379999999999,-9.6743,-12.7792,-10.0807,22.3068,8.56750000000002,-0.367500000000032,0.400000000000045,-12.3162000000001,10.6838,-1.31620000000003,-10.6118,-0.990599999999997,3.25920000000002,1.21229999999999,-11.3175,-21.6132,-6.3882,-28.8241,11.8241,-6.57610000000002,3.73779999999995,-4.1874,-20.7313,-25.4779999999999,-11.1327,9.57610000000004,14.1552,-14.1552,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25-Dec-2024,-9.30679999999997,20.8834,7.78379999999999,-9.6743,-12.7792,-10.0807,22.3068,8.56750000000002,-0.367500000000032,0.400000000000045,-12.3162000000001,10.6838,-1.31620000000003,-10.6118,-0.990599999999997,3.25920000000002,1.21229999999999,-11.3175,-21.6132,-6.3882,-28.8241,11.8241,-6.57610000000002,3.73779999999995,-4.1874,-20.7313,-25.4779999999999,-11.1327,9.57610000000004,14.1552,-14.1552,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Dec-2024,-6.74100000000006,24.2689,11.5028,-7.43739999999997,-13.8495,-10.5886000000001,20.741,8.99639999999993,-0.696399999999908,9.10000000000002,-11.0972,2.90280000000003,-13.0972,-10.6118,-0.990599999999997,3.25920000000002,1.21229999999999,-11.3175,-21.6132,-6.3882,-28.8241,11.8241,-6.57610000000002,3.73779999999995,-4.1874,-20.7313,-25.4779999999999,-11.1327,9.57610000000004,14.1552,-14.1552,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-Dec-2024,-12.8785,23.7023,11.0074,-7.10539999999993,-13.3063,-11.0441,22.2785,7.52689999999996,5.77310000000004,1.49999999999997,-12.2926000000001,4.70739999999994,-15.2926,-11.564,-6.40010000000002,2.62380000000002,0.833800000000018,-12.9353,-20.0706,-7.436,-31.3978,12.3978,-6.57610000000002,2.12699999999995,-5.05490000000002,-21.019,-25.5849,-11.9368,9.57610000000004,14.4429,-14.4429,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Dec-2024,-11.4431,23.3551,1.14600000000005,-14.0206999999999,-16.1361,-11.9242,12.2431,26.0776,-2.57759999999996,4.60000000000003,-24.054,-12.054,-25.054,-11.5899,-4.09769999999998,2.698,1.6947,-11.1713,-17.9017,-7.41009999999998,-32.2846,13.2846,-7.16579999999993,-0.321900000000053,-6.66890000000002,-22.0428,-26.2847,-11.0314,10.1658,13.877,-14.8770000000001,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-Dec-2024,4.78399999999999,-13.0103,-15.0336999999999,-16.2043000000001,-104.8353,-55.5281,12.216,25.9883,-20.9883,4.49999999999999,-27.1337,-12.1337,-32.1337,-8.43410000000002,-4.4381,4.91290000000002,-1.8535,-11.7485,-17.8208,-10.5659,-25.5806,6.58060000000003,-7.65919999999998,-6.09840000000004,-10.8347,-22.2953,-25.0781,-8.69759999999999,10.6592,13.6361,-14.6361000000001,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jan-2025,4.78399999999999,-13.0103,-15.0336999999999,-16.2043000000001,-104.8353,-55.5281,12.216,25.9883,-20.9883,4.49999999999999,-27.1337,-12.1337,-32.1337,-8.43410000000002,-4.4381,4.91290000000002,-1.8535,-11.7485,-17.8208,-10.5659,-25.5806,6.58060000000003,-7.65919999999998,-6.09840000000004,-10.8347,-22.2953,-25.0781,-8.69759999999999,10.6592,13.6361,-14.6361000000001,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Jan-2025,-5.24309999999995,-12.9278,-18.4171,-25.1057,-24.6065,-28.6139,12.2431,24.5626000000001,-19.8626000000001,1.89999999999992,-35.1171,-3.11709999999996,-29.1170999999999,-4.21049999999998,-2.3784,10.5961,-4.11779999999999,-11.271,-18.5318,-15.7895,-18.0927,0.09269999999999,-15.3147,-10.8083,-12.4152,-21.7726000000001,-23.8731,-7.46969999999996,23.3147,0.457900000000055,-6.45790000000011,-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Jan-2025,-25.6038,-19.3579,-26.0686,-25.4398999999999,-24.9069,-28.9521,24.4038,12.5361,0.163900000000083,2.80000000000005,-34.1686,-13.1686,-30.1686,-9.5164,-3.71230000000002,9.32120000000003,-3.87409999999999,-10.5987,-17.0424,-8.48359999999997,-25.6423,5.64230000000001,-15.2469,-10.7934999999999,-12.2153,-21.4814000000001,-23.6997000000001,-9.44940000000001,23.2469,0.234500000000004,-6.23450000000005,-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Jan-2025,-17.6431,-21.2414,-20.6025,-25.8623,-25.3554,-28.9592,12.2431,24.2192,-8.2192,0.999999999999979,-31.7025,-5.70250000000003,-29.7025,-7.5421,-1.4354,2.18470000000002,-6.97260000000002,-8.26949999999997,-14.1044,-8.45789999999997,-23.5695,0.569499999999978,-2.11459999999999,-8.99779999999994,-10.0533,-20.3264,-23.2952,-11.2465,9.11460000000002,12.2118,-18.2118,-10.0000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07-Jan-2025,-22.961,-29.9414000000001,-24.0055,-26.933,-25.8069,-29.1356,24.461,12.472,-3.972,-3.50000000000001,-39.5055,-14.5055,-32.5055,-7.5421,0.0930000000000319,1.67630000000001,-8.80290000000001,-11.941,-16.8152,-8.45789999999997,-20.7392,-1.26080000000002,-11.0532,-10.1871999999999,-10.3339,-20.4824,-23.124,-9.48990000000007,18.0532,3.42919999999998,-9.42920000000003,-10.0000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
08-Jan-2025,-21.441,-29.5364,-23.8921,-28.1492,-26.4608,-29.7607,20.741,16.2082,-6.70820000000001,-0.400000000000045,-35.4921,-13.4921,-31.4921,-7.5421,0.533100000000042,-0.506199999999968,-9.49580000000001,-12.7525,-16.269,-8.45789999999997,-21.0463,-1.95370000000001,2.08910000000007,-7.04509999999994,-9.83350000000005,-21.3909,-25.0781,-13.9183,4.91089999999996,17.48,-23.4800000000001,-10.0000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Jan-2025,-17.2097,-23.9927,-27.1679000000001,-31.6367000000001,-25.1864,-12.902,20.2097,16.127,-14.4270000000001,-1.6,-34.6679,-15.6679,-31.6679000000001,-7.5421,-2.40189999999996,-5.93300000000001,-14.5463,-18.1047,-17.8399,-8.45789999999997,-19.9958,-7.00419999999999,4.19040000000006,-5.53789999999994,-8.02350000000001,-19.6050000000001,-23.16,-6.45609999999994,2.80959999999997,17.7954000000001,-23.7954000000001,-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Jan-2025,-19.0913,-23.9864,-28.3187000000001,-31.8186,-25.5445,-13.2137,19.0913,18.5273,-12.7273,0.900000000000034,-37.0187000000001,-12.0187,-31.0187,-5.42149999999997,-3.69069999999998,-1.82920000000002,-12.2717,-16.3074,-19.3781,-10.5785,-20.1498,-6.85020000000001,-6.72930000000003,-7.36780000000001,-8.81749999999997,-20.4602,-24.4222,-9.98289999999997,12.7293,7.73090000000005,-13.7309,-9.99999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Jan-2025,-20.1471,-22.1088000000001,-29.8699,-32.5552,-25.2219,-12.552,19.1471,19.1081,-12.4081,-0.300000000000011,-35.4699,-12.4699000000001,-30.4699,-7.5421,-2.87119999999996,-3.3048,-12.8141,-15.386,-16.2019,-8.45789999999997,-20.728,-5.27199999999999,-8.79430000000001,-10.3513,-11.7003,-23.1642999999999,-27.3059,-14.5765,12.7943,8.36999999999994,-14.3699999999999,-8.00000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Jan-2025,-20.1471,-23.8369,-31.7863,-33.9551999999999,-26.2219,-13.352,19.1471,19.1081,-13.8081,-1.6,-36.3862999999999,-15.3862999999999,-32.3862999999999,-7.5421,-3.80119999999997,-4.5423,-11.3862,-19.4372,-19.8617,-8.45789999999997,-23.1559,-3.84409999999997,-8.79430000000001,-11.0637,-12.7733,-24.5757999999999,-29.3125,-14.6317,12.7943,9.78149999999998,-15.7814999999999,-8.00000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
